category,text
non-rumor,"2 people killed & 3 hurt at seattle area homeless encampment, police say. the shooter is at large. URL"
non-rumor,french justice minister quits in apparent protest at plan to strip citizenship from people convicted of terrorism URL
non-rumor,appeal court judges rule so-called bedroom tax is discriminatory in two cases brought against uk government URL
non-rumor,the government's spare room subsidy or #bedroomtax has been declared discriminatory by court of appeal judges following two legal challenges
non-rumor,"greece has ""seriously neglected"" obligations to control external borders, european commission says in draft report URL"
non-rumor,ai weiwei closes his copenhagen exhibit in protest of denmark's new asylum seeker law URL
non-rumor,neurotic woman turns to neurotic friends for support URL URL
non-rumor,.@camilacabello97 played around with @justinbieber's #loveyourself and the outcome is absolutely beautiful. URL
non-rumor,report: spider URL
non-rumor,happy #nationalchocolatecakeday! URL
non-rumor,"today marks 71 yrs since the liberation of auschwitz, “city of death” URL #holocaustmemorialday URL"
non-rumor,.@justinbieber and @kendalljenner strip down for their new @calvinklein ads: URL 😍 URL
non-rumor,"convicted killer levi bellfield finally admits to murder of schoolgirl milly dowler in 2002, police say URL"
non-rumor,"today marks 71 yrs since the liberation of auschwitz, “city of death” URL #holocaustmemorialday URL"
non-rumor,"federal reserve declines to raise key interest rate, citing slowing economic growth. URL URL"
non-rumor,it's time to make two years of community college free for responsible students → URL URL
non-rumor,chat about @mtvteenwolf with @mandaaabearr + @kaitiii URL
non-rumor,some #wednesdaywisdom from #thelionking 🌟 URL
non-rumor,"michigan gov. @onetoughnerd: #flintwatercrisis may affect ""many more"" children. URL URL"
non-rumor,"#sweden's interior minister says the country intends to expel up to 80,000 migrants whose applications for asylum have been rejected"
non-rumor,uk to accept some child refugees from syria and other conflict zones but not those who have fled to europe URL
non-rumor,"it's a boy! meet mac, the budweiser family's new baby clydesdale. #budweiser #clydesdale URL"
non-rumor,"""when any jew anywhere is targeted, just for being jewish, we must respond, together"" —@potus at @israelinusa URL"
non-rumor,north korea may be preparing for a missile launch. URL URL
non-rumor,astronomers say they have confirmed the existence of the galaxy's largest solar system. URL
non-rumor,whether on the sideline or at a retirement community in nc ... just gotta dab on 'em. (via piedmont crossing/fb) URL
non-rumor,icymi: mammoth bones from the ice age were unearthed at oregon state's football stadium. URL URL
non-rumor,"say ""aloha"" to the happiest, healthiest u.s. states! 1. hawaii 2. alaska 3. montana URL URL"
non-rumor,"the @who sets up zika ""emergency team"" after ""explosive"" spread of the virus URL URL"
non-rumor,breaking news: u.s. detects activity in north korea suggesting plans toward space launch
non-rumor,icymi: tom brady penned a heartfelt thank-you note to patriots fans. URL URL
non-rumor,"""this ball feels a little flat to me!"" icymi: von miller joked about the patriots football he intercepted: URL"
non-rumor,"oracle is finally killing, java. rest in hell, java. URL URL"
non-rumor,"why the year's most anticipated pop lp, rihanna's 'anti,' is an inward-searching curveball URL URL"
non-rumor,"house for sale. asking price? super bowl 50 tickets. well-played, steelers fan. URL URL"
non-rumor,"man arrested with two firearms at entrance to hotel at disneyland paris, french media report URL"
non-rumor,"surprise surprise, @shaq. on @jimmykimmellive, the lakers icon learned he'd be honored w/ a staples center statue. URL"
non-rumor,one more day until friday... URL
non-rumor,update - french media: 28-year-old man carrying two guns arrested at #eurodisney near #paris was carrying box of bullets & copy of the koran
non-rumor,"cdc: 31 cases of zika virus in 11 us states; all patients had traveled, 19 were to puerto rico - @blythebernhard URL"
non-rumor,"watch donald trump tell megyn kelly, back in 2012, that skipping debates is cowardly URL URL"
non-rumor,half a sleeve of oreos lost in house fire URL URL
non-rumor,french police arrest woman who was with man carrying weapons & ammunition at disneyland paris hotel. URL
non-rumor,gerrymandering is even more infuriating when you can actually see it URL URL
non-rumor,an undefeated high school wrestler lost on purpose against an opponent with down syndrome: URL URL
non-rumor,dorm room decorated with empty bottles of adderall URL
non-rumor,13 truth bombs @zaynmalik dropped in his first solo broadcast interview: URL #zaynonbeats1 URL
non-rumor,justin bieber must be loving himself right now. URL
non-rumor,"this doesn't help our score, @ianmckellen! are you team #batman or team #superman? let us know with '#empirebvs'. URL"
non-rumor,lego reveals new young disabled figure after #toylikeme campaign URL URL
non-rumor,"when you spend the whole day thinking it's friday, but it's not... URL"
non-rumor,james mcavoy makes that another vote for #batman. do you agree? let us know with '#empirebvs'. URL
non-rumor,nicoderm introduces new nicotine eye patch URL URL
non-rumor,"erm, will, that's not quite what we asked. let us know where you stand on #batman and #superman with '#empirebvs'. URL"
non-rumor,"paul kantner, founding member of jefferson airplane, dies at 74, publicist says - san francisco gate URL"
non-rumor,the las vegas raiders? URL URL
non-rumor,"the bank of japan introduces negative interest rates to counter the ongoing economic slump, in a surprise move. URL"
non-rumor,the real takeaway from the #gopdebate? this ted cruz snub. URL
non-rumor,home. URL
non-rumor,study: 90% of workplace injuries caused by bare-knuckle boxing URL URL
non-rumor,"""i almost started crying ... but i didn't want them to make me the crying face instead of jordan."" --draymond green URL"
non-rumor,this young warriors fan wants riley curry to be his valentine. what does pops have to say about that? URL
non-rumor,#zika virus: everything you need to know about the mosquito that spreads it URL URL
non-rumor,dog finds absolutely perfect place to shit URL
non-rumor,"ooooh my, d-rose. URL"
non-rumor,forty percent of germans say merkel should resign over refugee policy: poll - URL URL
non-rumor,"i'm sorry, but i can't do anything today because i'll be watching #pillowtalk on repeat: URL URL"
non-rumor,person one season ahead in tv show doling out counsel like wise elder URL URL
non-rumor,cam newton and steph curry have more in common than just north carolina. here's proof: URL URL
non-rumor,maoist cult leader aravindan balakrishnan jailed for 23 years for string of sex assaults in london URL
non-rumor,joseph pena is 17. joseph pena is in high school. joseph pena can squat 875(!) pounds. watch: URL
non-rumor,the las vegas raiders? URL URL
non-rumor,"uk mother tareena shakil, who took son to syria, guilty of joining so-called islamic state and encouraging terror URL"
non-rumor,rt the good news: we're taking new steps to advance #equalpay for women → URL URL
non-rumor,our daughters should get paid the same as our sons for doing the same work. period. URL URL
non-rumor,most companies pay little attention to how employees are feeling. this is a mistake. URL URL
non-rumor,"after 40-year ban, u.s. starts exporting crude oil URL URL"
non-rumor,"""the typical woman who works full-time still earns 79 cents for every dollar the typical man does."" —@potus URL"
non-rumor,"forty percent of germans want angela merkel to resign over her refugee policy, poll shows: URL URL"
non-rumor,"""we’ve still got to make sure women aren’t penalized or held back in the workplace simply for starting a family. "" —@potus #womensucceed"
non-rumor,.@potus announces new rule aimed to advance #equalpay URL URL
non-rumor,the on air broadcast premiere of @zaynmalik's #pillowtalk is on mtv at 8:15p. be there 🔥 URL URL
non-rumor,.@potus just announced new actions to advance #equalpay. here's what you need to know: URL URL
non-rumor,"""let's not make the next two weeks about a 'black qb.' let's just talk about the greatness of this guy."" -c. barkley URL"
non-rumor,a tiny alpine town in northern italy just welcomed its first baby in 28 years 🍼👶 URL URL
non-rumor,retreating clinton campaign torches iowa town to slow advance of sanders volunteers URL URL
non-rumor,jack white and avett brothers premiered a six-part music doc at #sundance. our report URL URL
non-rumor,"first on cnn: @tommychong wants @berniesanders for next ""commander in kush"" URL URL"
non-rumor,one direction fans have a lot of mixed emotions about zayn's #pillowtalk. what do you think? URL URL
non-rumor,poll shows 40 percent of germans want merkel to resign over her refugee policy: URL URL
non-rumor,area dad just wants to watch one 7-hour block of television without interruption URL URL
non-rumor,it's official: #gilmoregirls is coming back! get the details on the netflix revival: URL
non-rumor,"brandon marshall visits and offers advice, support to brother of fallen hero zaevion dobson: URL URL"
non-rumor,"a #gilmoregirls revival is coming to @netflix, with @thelaurengraham and @alexisbledel URL URL"
non-rumor,"why digital companies need more liberal arts majors: creativity, empathy, and listening are more important than ever URL"
non-rumor,".@cornelwest joins @berniesanders for rally in davenport, iowa. watch live: URL URL"
non-rumor,"meet quasimodo, the dog with the short spine URL URL"
non-rumor,"is the truth out there? in nod to @thexfiles, @cia releases hundreds of declassified docs URL URL"
non-rumor,he's 17 and can squat 875(!) pounds. joseph pena is not of this world. URL
non-rumor,the broadcast premiere of @zaynmalik's #pillowtalk is on mtv right now 💥 URL URL
non-rumor,"report: breast-feeding increase could save more than 800,000 lives annually URL URL"
non-rumor,boeing wins contract to build new air force one presidential jets URL URL
non-rumor,"u.s. navy sends ship near contested island in south china sea to challenge claims by china, taiwan and vietnam. URL"
non-rumor,russian fighter came within 15 feet of u.s. air force jet. URL URL
non-rumor,the challenges saudi women face as they vote and stand in elections for the first time 📺 URL URL
non-rumor,michael jackson told oprah he doesn't want a white actor playing him in 1993 URL URL
non-rumor,"""we have to make sure all our kids are equipped for the jobs of the future."" —@potus #csforall URL"
non-rumor,study finds girls outperforming future employers in school URL URL
non-rumor,fbi 'super pissed off' at white house meddling... URL
non-rumor,"get ready to binge watch - the #gilmoregirls are coming back, this time to @netflix URL URL"
non-rumor,watch @potus's weekly address on giving every student an opportunity to learn through computer science for all: URL
non-rumor,the beatles' rooftop concert happened 47 years ago today. here are 15 things you didn't know URL URL
non-rumor,turkey claims russian plane violated its airspace and summons ambassador URL
non-rumor,"at least 39 migrants, including children, drown as boat sinks between turkey & greece URL URL"
non-rumor,"up to 100 masked men, dressed in black, involved in ""migrant attack"" in stockholm URL URL"
non-rumor,".@tedcruz: ""bernie is a socialist and he admits it. hillary is a socialist and she pretends she's not."" @teamcavuto URL"
non-rumor,a sloth clings to a pole in ecuador ... and so much more. see the week in 37 photos URL URL
non-rumor,"doctor of ""concussion"" fame willing to ""bet my medical license"" that o.j. simpson has cte: URL URL"
non-rumor,"baseball players had ""fight club"" at texas high school, investigation finds: URL URL"
non-rumor,donald trump admits he says horrible things just to keep people interested in him URL URL
non-rumor,japan's first stealth fighter unveiled URL URL
non-rumor,"on this date in 1996, magic johnson returned to the nba more than four years after testing positive for hiv. URL"
non-rumor,what was your favorite moment from this week's #teenwolf? watch + let me know: URL URL
non-rumor,obama gently guides michelle’s hand as she maneuvers drone joystick URL URL
non-rumor,quote of the day URL URL
non-rumor,ben simmons could be 1st sec player since shaq to average a 20-10. t-minus 2 hours till he faces no. 1 ou on espn. URL
non-rumor,"still sobbing over @onedirection's #1dhistoryvideo, hbu? URL URL"
non-rumor,icymi: joe parsons's snowmobile sit-n-spin backflip was unreal. see more epic #xgames action on abc all afternoon: URL
non-rumor,"when an iowa man asked ted cruz an uncomfortable question, the room went silent URL URL"
non-rumor,"her father shot her in the head, as an ""honor killing"" URL via @nytopinion URL"
non-rumor,"one person dead, many taken to hospital after shootings, stabbing at denver coliseum, police say. URL"
non-rumor,how to raise a creative child step one: back off URL URL
non-rumor,"miami was desperate for a turnover. instead, nc state got this dunk. and a big upset win: URL"
non-rumor,".@danaperino​: ""if i were in... legal trouble, i would call @hillaryclinton to find out how do you get out of it."" URL"
non-rumor,"deadline: if you don't have health insurance, you've only got one more day to #getcovered: URL URL"
non-rumor,make way for leonardo dicaprio. #sagawards ❤ URL
non-rumor,kentucky leads kansas 46-40 at the half. tyler ulis has scored or assisted on 11 of the wildcats' 17 field goals. URL
non-rumor,"""look at this stage, this is what we talk about when we talk about diversity. "" #sagawards URL"
non-rumor,"just when we thought we couldn't love steve carell more, he helps carol burnett up to the #sagawards stage. ❤ URL"
non-rumor,"saudi prince takes on trump on twitter: ""i bailed you out twice"" URL URL"
non-rumor,leo's first sag. #sagawards URL
non-rumor,"kate winslet and leonardo dicaprio #sagawards embrace, we repeat kate and leo sag awards embrace. ❤ URL"
non-rumor,@eonline started from the bottom now the whole team's here. #sagawards URL
non-rumor,nonwhite actors nearly swept every nominated category at the #sagawards URL URL
non-rumor,stephen curry is taking—and making—more absurdly long 3-pointers than ever. URL via @wsjsports URL
non-rumor,donald trump is the least favorably viewed presidential candidate since at least 1992 URL
non-rumor,the times editorial board endorses hillary clinton for the democratic nomination URL via @nytopinion
non-rumor,how 2 little-known actors became the obamas URL URL
non-rumor,an unexpected bond has developed between damaged parrots and traumatized veterans URL URL
non-rumor,today’s work world requires continuous growth and learning. here's a process to decide what skill to work on next: URL
non-rumor,"ex-president of el salvador, francisco flores, dies at 56, government says. URL URL"
non-rumor,zika fever: a newly emerging disease is threatening the americas URL URL
non-rumor,1 billion young people will start work in the next decade—only 40% in jobs that now exist URL URL
non-rumor,bbc reports that broadcaster sir terry wogan has died of cancer aged 77
non-rumor,"""an extraordinary broadcaster"" - tributes paid to sir terry wogan who has died aged 77 URL URL"
non-rumor,"dozens of people were killed in car bomb, 2 suicide bombings near damascus, syria, state media says. URL"
non-rumor,america’s biggest toy company is changing the most famous body in the world URL URL
non-rumor,at least 45 killed in triple bombing near damascus URL
non-rumor,more than a million observations by amateur bird watchers helped collect data for this map URL URL
non-rumor,".@tedcruz: @marcorubio ""broke his promise to the american people"" on immigration URL #cnnsotu URL"
non-rumor,icymi: this wayne selden dunk was absolutely absurd. URL
non-rumor,"research on which matters more: ""leadership qualities"" or competence URL URL"
non-rumor,teenage girl 'made up' migrant rape claim that caused uproar in germany URL
non-rumor,".@berniesanders: @hillaryclinton's emails are a ""very serious issue"" URL URL"
non-rumor,"from @otlonespn: baylor faces accusations of ignoring sex assault claims against athletes, not supporting victims: URL"
non-rumor,"german forest ranger finds that trees have social networks, too URL URL"
non-rumor,"boko haram burned children alive in attack on nigerian village, witness says URL"
non-rumor,"boko haram burns kids alive in northeast nigeria, witness says URL"
non-rumor,".@drzuhdijasser: ""it's disgraceful that this is...the mosque that [@potus] picked to be the first visit."" @ffweekend URL"
non-rumor,happy birthday to the man who brought sexy back! 🎉🔥 URL URL
non-rumor,"officials: boko haram burns kids alive in nigeria, kill 86 people: URL"
non-rumor,"""i’ve got a plan to help make sure all our kids get an opportunity to learn computer science."" —@potus #csforall URL"
non-rumor,"officials say at least 86 people died in the latest attack by nigeria's homegrown islamic extremists, boko haram URL"
non-rumor,"phil robertson: ""the reason i'm going for @tedcruz is that cruz loves god and james madison."" @teamcavuto URL"
non-rumor,study: 90% of workplace injuries caused by bare-knuckle boxing URL URL
non-rumor,a conversation with x japan’s yoshiki and documentarian stephen kijak URL URL
non-rumor,sources: calvin johnson told detroit lions he plans on retiring from the nfl. URL URL
non-rumor,these aerial photos of dutch tulip fields are stunning URL URL
non-rumor,"bernie sanders and donald trump continue to hold wide leads in new hampshire primary races, cnn/wmur poll finds. URL"
unverified,nevada focus group of #pbsdebate says @berniesanders won tonight's debate by a 25 to 9 margin.
non-rumor,a eulogy for the show that changed kids' tv forever: #gravityfalls URL URL
unverified,"""sanders won 54% of the latino vote, according to the sample data, compared to clinton’s 43%."" #nvcaucus URL"
unverified,"no, the polling doesn't prove bernie sanders won the hispanic vote in nevada URL"
unverified,"the 2016 race: no, the polling doesn’t prove bernie sanders won the hispanic vote in nevada URL"
unverified,study concluded that the clinton camp has “no statistical basis” to back claims that it won latino vote in nv. URL
unverified,"kenny is considered the first tiger with down syndrome. at the age of nine, kenny died in 2008 of cancer. URL"
unverified,"breaking news: search ""how can i move to canada"" skyrocketed following #supertuesday URL"
unverified,"tons of people searching ""how to move to canada"" following trump, clinton wins URL URL"
unverified,".@berniesanders: in 2016, ""we will end institutional racism and reform a broken criminal justice system.” #demdebate"
unverified,bernie sanders speaking about institutional racism 👏🏽🙌🏽 URL
unverified,"obama to skip nancy reagan’s funeral, attend entertainment festival instead URL URL"
unverified,"‘president petty strikes again’: obama will reportedly skip nancy reagan’s funeral,,, ✅ URL URL"
unverified,no one is surprised by this.of course obama is skipping nancy reagan's funeral.dignity isn't his strongest attribute URL
unverified,"obama to skip nancy reagan's funeral, as he did scalia's. this time, he'll be attending sxsw: URL"
unverified,president obama to skip nancy reagan’s funeral in order to attend south by southwest: URL URL
unverified,"obama to skip nancy reagan's funeral for music, film festival in austin, tx URL via @waynedupreeshow"
unverified,"bachmann: obama ""classless"" for missing nancy reagan’s funeral URL URL"
unverified,"bachmann slams ""classless"" obama for skipping nancy reagan’s funeral URL URL"
unverified,obama skipping nancy reagan's funeral to attend sxsw URL URL
unverified,meet kenny the tiger. he was born with down syndrome. he's proof you don't have to be perfect to be beautiful ❤️ URL
unverified,keith richards 'once pulled a knife on donald trump' says rolling stones' ex-event promoter URL URL
unverified,"keith richards 'once pulled a knife on donald trump', claims rolling stones' former promoter URL URL"
unverified,open letter to trump voters from his top strategist-turned-defector - amazing first person account URL via @xojanedotcom
unverified,an open letter to @realdonaldtrump from his top strategist-turned-defector: URL URL
unverified,an open letter to trump voters from his top strategist-turned-defector URL @juddapatow @andylassner @bettemidler
unverified,"letter to trump voters from his top strategist-turned-defector - i don’t know if this is real, but it’s believable. URL"
unverified,an open letter to trump voters from his top strategist-turned-defector URL via @xojanedotcom
unverified,donald spunktrumpet's former communications director stephanie cegielski has resigned and written this - URL
unverified,"an open letter to trump voters from his top strategist: stop supporting him, he doesn't want to win URL"
unverified,"trump's top strategist, stephanie cegielski, has quit his campaign + just wrote an open letter to trump supporters: URL"
unverified,we must address the political marginalization and institutional racism affecting people of color. read my plan: URL
unverified,"just in: donald trump to @msnbc: ""there has to be some form of punishment"" for women who have an abortion."
unverified,donald trump tells chris matthews: women deserve ‘some form of punishment’ for abortion URL URL
unverified,"update: donald trump advocates abortion ban and ""some form of punishment"" for women who have an abortion. URL - @msnbc"
unverified,"donald trump goes full anti-woman: ""punishment"" for women who abort URL URL"
unverified,craigslist ad: ‘get paid $15 an hour to protest at the trump rally’ - URL URL
unverified,☆☆craigslist ad allegedly posted by bernie supporters offered $15 to protest at trump's rally in wisconsin. trump already creating jobs!
unverified,international criminal george soros & his boi @davidbrockdc are sooo busted #fauxprotests #ringers @realdonaldtrump URL
unverified,"hearing that bernie sanders flipped clark county in nevada at state convention, may have won the entire state #feelthebern"
unverified,it seems @berniesanders has won back nevada! don't let @clarkcountynv dems rig it against @sensanders! #feelthebern URL
unverified,we officially won clark county (70% of the population of nevada) and washoe county +5/6 for @berniesanders -4 for hillary #bernietakesnevada
unverified,bernie sanders has won the nevada caucus #nvcaucus URL
unverified,"it's official, @berniesanders actually won nevada today. came down to 2 factors. 1. enthusiasm 2. organization URL"
unverified,"bernie sanders has actually won nevada, not hillary clinton! the people have spoken! URL URL"
unverified,.@berniesanders is pulling magic tricks out of a hat in nevada. we just officially won! URL
unverified,"this is kenny, the tiger with down syndrome. this proves you don't have to perfect to be beautiful ❤️ URL"
unverified,"a new transgender bathroom policy at @target is real, and it's fabulous: URL URL"
unverified,"landmarks around world turn purple, in honor of #prince. #princerip #purplerain URL"
unverified,purple pain: landmarks across globe light up in fitting prince tributes #ripprince URL URL
unverified,all in purple: memorials and landmarks across the globe honor #prince after his death. URL URL
unverified,when your two favorite landmarks...go purple in honor of the world missing prince...beautiful: URL
unverified,niagara falls turned purple on the day prince died: URL URL
unverified,niagara falls turned purple on the day prince died: URL URL
unverified,"340,000 pledge to boycott target over transgender bathroom policy URL URL"
unverified,"340,000 pledge to boycott @target over transgender bathroom policy URL URL"
unverified,twenty-five stories proving target’s pro-trans bathroom policy is dangerous URL
unverified,people are over here boycotting @target over their new transgender bathroom policy and i'm just like URL
unverified,"hey guys, target isn't backing down check the usa today article about the boycott URL"
unverified,"american family association gets 500,000 to sign petition boycotting target over its transgender bathroom policy URL"
unverified,starve the beasts destroying our #civilsociety #target stock ➡️ sinks $1.5 billion URL URL
unverified,"target boycott crosses 1 million signers, stock sinks by $1.5 billion URL"
unverified,"target boycott crosses 1 million signers, stock sinks by $1.5 billion - breitbart URL"
unverified,"target boycott crosses 1 million signers, stock sinks by $1.5 billion URL"
unverified,"because target believes men can pee with girls, their stock has taken a huge hit. good. keep boycotting target. URL"
unverified,. @target stock plunges in early days of @americanfamassc boycott. URL
unverified,"we should pick a company a month. 1.1 million families join afa’s target boycott, stock takes $2.5 billion hit - URL"
unverified,target's stock has taken a $2.5 billion hit over its insistence on insulting regular customers URL
unverified,good news!: target stock plummets #lbgtq #bathroombill URL #tcot #pjnet #rednationrising URL
unverified,payments to hard drive destruction company... URL
unverified,clinton campaign made payments to hard drive destruction company 🤔 destruction of 14 hard drives @hillaryclinton ⁉️ URL
unverified,evidence destroyed? campaign made payments to hard drive and document destruction company URL #makeamericagreatagain
unverified,perhaps media should ask hillary about this clinton campaign made payments to hard drive destruction company URL
unverified,.@caitlyn_jenner will reportedly pose nude for sports illustrated URL URL
unverified,surprise! => @target stock drops since #transgender bathroom policy URL URL
unverified,report: caitlyn jenner will pose nude for sports illustrated URL URL
unverified,caitlyn jenner will pose nude on the sports illustrated cover. nothing says sexy like a 66 year old chick with balls.
unverified,caitlyn jenner about to post nude for cover of sports illustrated.... 😳
unverified,caitlyn jenner will pose nude on the sports illustrated cover. her balls will be censored by a sad michael jordan face.
unverified,caitlyn jenner will pose nude on the sports illustrated cover. her balls will be censored by a sad michael jordan face.
unverified,the retail giant has taken huge hits as consumers react to their misguided bathroom policy. URL URL
unverified,afa' rios: target's transgender bathroom policy is 'push from the left to deconstruct the family' URL via @breitbartnews
unverified,leading causes of death in the u.s.: 1. heart disease 2. cancer 3. medical error URL URL
unverified,a canadian teen didn't find a lost mayan city: URL URL
unverified,ca grand dragon endorses hillary clinton on behalf of the kkk. #trump2016 URL URL
unverified,🔥ca kkk grand wizard 🔥 endorses @hillaryclinton #neverhillary #trump2016 URL
unverified,target’s new transgender policy raises all sorts of questions. URL
unverified,here's an interesting look at $tgt target's stock price since it implemented it's transgender bathroom policy... URL
unverified,"🎯 #target backlash over transgender bathroom policy hits ""boiling♨️point""❗️ URL #boycotttarget URL"
unverified,first female candidate for president was not @hillaryclinton it was victoria woodhull in 1872 #nhpolitics #tcot URL
unverified,dear @hillaryclinton you're not the 1st woman presidential candidate. victoria woodhull is. look @realdonaldtrump URL
unverified,"orlando shooter, muslim, omar mateen was a registered democrat. URL"
unverified,#orlando oh look the muslim shooter was also a democrat! URL
unverified,shooter in orlando was: a. muslim b. registered democrat voter c. isis d. homophobic e. ready for hillary URL
unverified,"because the orlando shooter who murdered gay people was a registered democrat and muslim, the media is going silent. URL"
unverified,a tweet from @realdonaldtrump about the #orlando shooting: URL URL
unverified,considering the #orlando shooter was a registered democrat i'd like to just put these back here: URL
unverified,gay muslim democrat terrorist threatened to kill his classmates. when he was 10. but nra or something. URL
unverified,"so now we know, orlando shooter was a gay, muslim, registered democrat. no wonder liberals are trying to blame the gun. #orlandoshooting"
unverified,people blame the massacre in orlando on the nra. newsflash: the orlando shooter wasn't a nra member... but he was a registered democrat.
unverified,one of the men who wanted to copy the #orlando shooter was stopped in l.a. he was a liberal democrat and #berniebro. URL
unverified,the big one: 'large scale motion' detected along san andreas fault URL URL
unverified,causes of death in usa in 2016 (through june 15) URL
unverified,newsflash⚡️the #orlando shooter was a muslim and a democrat✔️ not a republican or christian❌ #gaypride2016 URL
unverified,"nyc pride parade after orlando: “republican hate kills"" no. the orlando shooter was a muslim democrat. URL"
unverified,"obama cuts military pay third year in a row, while pushing $15 min. wage for burger flippers URL URL"
unverified,obama cuts military pay 4third year in a row #isis 2nd terrorist attack in a week #wakeupamerica r u ok w this? #2a URL
unverified,what's the no. 1 killer of americans? these rankings have changed little over the years URL URL
unverified,what's the no. 1 killer of americans? these rankings have changed little over the years URL URL
unverified,"should say ""labor unions aligned with @hillaryclinton"" stopped dems from saying no tpp-they don't speak for nurses URL"
unverified,"ted cruz is apparently riding with the president on air force one en route to dallas. man, barack obama is a saint."
unverified,homicide is among the top five causes of death in adolescents URL #endviolence URL
unverified,police shut down restaurant after officer cuts mouth on shards of glass found in sandwich URL URL
unverified,ohio police officer hospitalized after eating shards of glass in sandwich from columbus restaurant blackliesmatter URL
unverified,ohio police officer served sandwich containing shards of glass – officer has been hospitalized - #rncincle URL
unverified,"colombus, ohio police officer served sandwich with shards of glass. URL"
unverified,"""laziness is a trait in blacks,"" 1991 book quotes trump as saying: URL URL"
unverified,"donald trump: ""...laziness is a trait in blacks. it really is, i believe that. it’s not anything they can control.” URL"
unverified,"""laziness is a trait in blacks,"" 1991 book quotes trump as saying: URL URL"
unverified,victoria woodhull ran for us president 144 years before hillary clinton 📻 URL URL
unverified,tim kaine & his besties the muslim brotherhood URL #demsinphilly #dncconvention URL
unverified,hillary clinton is lying. clinton is not first woman nominated for president. it was victoria woodhull in 1872. to … URL
non-rumor,poll: five percent of americans would vote harambe the dead ape for president URL URL
unverified,“after school satan clubs”? URL
unverified,pray for parents and school leadership to have wisdom to refuse these after school satan clubs! URL
unverified,"before hillary clinton, there was victoria woodhull, a pro-life feminist who ran and was nominated for president. URL"
non-rumor,"after two weeks, thousands of gravity falls fans completed this global scavenger hunt URL URL"
non-rumor,"every summer since taking office, our interns surprised @potus with a birthday card. #tbt to the 1st one from 2009: URL"
non-rumor,"happy birthday, @potus! URL"
non-rumor,exclusive! angelina jolie will be a visiting professor at georgetown university: URL URL
non-rumor,watch @potus and @flotus share their favorite olympic memories—and cheer on #teamusa: URL URL
non-rumor,"kendall jenner and a$ap rocky are ""full-on dating"" — exclusive details! URL URL"
unverified,breaking video : hillary surrogate calls for the assassination of julian assange. URL
unverified,hillary surroagte bob beckel calls for assassination of julian assange URL
unverified,hillary clinton strategist bob beckel called for wikileaks editor julian assange to be assassinated. #dncleaks URL
unverified,hillary clinton strategist bob beckel called for wikileaks editor julian assange to be assassinated: i do not... URL
unverified,layton police officer hospitalized after subway worker serves him meth and thc in his drink (video) URL
non-rumor,young people have the power and potential to change the world. happy #youthday! URL URL
unverified,video : clueless hillary clinton calls for americans to respect and empathize with isis URL
non-rumor,happy #lefthandersday URL
non-rumor,we've only got one planet. watch @potus share the progress we've made to protect it. #actonclimate URL
non-rumor,"rip kenny baker, the actor behind legendary star wars droid r2-d2: URL URL"
non-rumor,"""we've set the first-ever national standards limiting the amount of carbon pollution power plants"" can emit —@potus: URL"
non-rumor,"ibtihaj muhammad wins bronze in fencing, becomes first u.s. olympian to compete in a hijab: URL URL"
non-rumor,"hard work, focus, and a dream—that’s the spirit of @michaelphelps. tonight, we congratulate him and all of @teamusa on making history."
non-rumor,nigerian islamist group boko haram releases video purporting to show kidnapped chibok schoolgirls URL
non-rumor,man who died after being shot with taser by police in shropshire believed to be ex-football star dalian atkinson URL
non-rumor,good news: 185 businesses answered @potus's call to give americans with a criminal record a fair chance at a future. URL
unverified,"trump: dems ""failed and betrayed the africanamerican community” trump: “laziness is a trait in blacks, it really is"" URL"
non-rumor,"irish and european ioc chief patrick hickey arrested in rio over illegal olympic ticket sales, brazil media report URL"
unverified,"#whiteliberalproverbs"" i'll have them n*ggers voting democratic for the next two hundred years"". lbj, founder of the modern welfare state"
non-rumor,"judge issues search warrants, seizure of passports for 2 us swimmers, including ryan lochte, around alleged robbery. URL"
non-rumor,"us olympic swimmers ""invented"" robbery story to cover up petrol station altercation, rio police sources tell bbc URL"
non-rumor,"after initial dq, us women reinstated, will re-run 4x100m relay in bid to make final. URL URL"
non-rumor,"us justice department will phase out use of privately owned prisons, citing safety concerns URL"
non-rumor, URL to end operations next week: URL
non-rumor,"american swimmers who claimed that they were robbed in rio should apologize to residents, brazilian police said. URL"
non-rumor,"olympics: usain bolt wins 200m gold, staying on track for 3 golds in 3 events at 3 olympics URL URL"
non-rumor,donald trump's campaign chairman paul manafort resigns URL
non-rumor,dog dies after protecting 8-month-old baby girl from house fire in baltimore URL URL
unverified,"donald trump goes to louisiana flooding site, spends a minute handing out play-doh, leaves URL #whereshillary"
unverified,"""laziness is a trait in blacks""-trump, according to former president of trump plaza hotel and casino @vitico46 URL"
non-rumor,report: more american fifth-graders taking gap year to unwind before middle school URL URL
non-rumor,older brother of syrian boy in iconic image dies of injuries from airstrike on family home. URL URL
non-rumor,"""as fdr once said: 'there is nothing so american as our national parks'"" —@potus #nps100 #findyourpark URL"
non-rumor,"olympics: matthew centrowitz wins men's 1,500m race, first gold for us in event since 1908. URL URL"
non-rumor,"olympics: us women win 6th straight 4x400m-relay gold, giving allyson felix 6 career golds. URL URL"
non-rumor,#ufc202 was conor mcgregor's first fight ever to go into the championship rounds. he made the most of it. URL
